1730103880.331,3.0,40.3,0.0
1730103880.432,7.0,40.3,0.0
1730103880.536,12.5,40.3,0.0
1730103880.639,6.1,40.3,0.0
1730103880.742,11.5,40.3,0.0
1730103880.843,8.0,40.3,0.0
1730103880.944,0.0,40.3,0.0
1730103881.048,0.0,40.3,0.0
1730103881.151,8.1,40.2,0.0
1730103881.252,16.0,40.2,0.0
1730103881.356,2.9,40.2,0.0
1730103881.459,14.7,40.2,0.0
1730103881.561,10.7,40.2,0.0
1730103881.664,8.1,40.2,0.0
1730103881.768,10.5,40.2,0.0
1730103881.869,6.1,40.2,0.0
1730103881.972,0.0,40.2,0.0
1730103882.075,0.0,40.2,0.0
1730103882.175,4.6,40.1,0.0
1730103882.276,3.0,40.1,0.0
1730103882.380,4.8,40.1,0.0
1730103882.484,1.9,40.1,0.0
1730103882.585,3.0,40.1,0.0
1730103882.685,4.0,40.1,0.0
1730103882.786,8.1,40.1,0.0
1730103882.886,17.7,40.1,0.0
1730103882.989,9.6,40.1,0.0
1730103883.093,3.8,40.1,0.0
1730103883.198,9.6,40.2,0.0
1730103883.300,32.0,40.2,0.0
1730103883.401,0.0,40.2,0.0
1730103883.505,0.0,40.2,0.0
1730103883.609,0.0,40.2,0.0
1730103883.709,0.0,40.2,0.0
1730103883.813,0.0,40.2,0.0
1730103883.915,0.0,40.2,0.0
1730103884.015,0.0,40.2,0.0
1730103884.119,0.0,40.2,0.0
1730103884.223,7.8,40.2,0.0
1730103884.326,5.8,40.2,0.0
1730103884.428,8.8,40.2,0.0
1730103884.531,7.9,40.2,0.0
1730103884.631,11.0,40.1,0.0
1730103884.732,0.0,40.1,0.0
1730103884.835,0.0,40.1,0.0
1730103884.934,0.0,40.1,0.0
1730103885.035,0.0,40.1,0.0
1730103885.139,0.0,40.1,0.0
1730103885.241,7.1,40.1,0.0
1730103885.340,8.2,40.1,0.0
1730103885.441,0.0,40.1,0.0
1730103885.541,0.0,40.1,0.0
1730103885.646,0.0,40.1,0.0
1730103885.749,0.0,40.1,0.0
1730103885.854,0.0,40.1,0.0
1730103885.957,0.0,40.1,0.0
1730103886.060,0.0,40.1,0.0
1730103886.161,0.0,40.1,0.0
1730103886.264,11.0,40.1,0.0
1730103886.368,4.8,40.1,0.0
1730103886.473,4.8,40.1,0.0
1730103886.574,11.1,40.1,0.0
1730103886.678,21.9,40.1,0.0
1730103886.782,12.4,40.1,0.0
1730103886.886,0.0,40.1,0.0
1730103886.990,0.0,40.1,0.0
1730103887.091,0.0,40.1,0.0
1730103887.192,0.0,40.1,0.0
1730103887.296,16.2,40.2,0.0
1730103887.396,28.9,40.2,0.0
1730103887.500,17.2,40.2,0.0
1730103887.605,17.0,40.2,0.0
1730103887.704,26.0,40.2,0.0
1730103887.806,13.3,40.2,0.0
1730103887.909,10.9,40.2,0.0
1730103888.011,0.0,40.2,0.0
1730103888.115,0.0,40.2,0.0
1730103888.217,0.0,40.2,0.0
1730103888.321,63.4,40.2,0.0
1730103888.425,17.5,40.2,0.0
1730103888.529,13.3,40.2,0.0
1730103888.634,14.1,40.2,0.0
1730103888.735,9.2,40.2,0.0
1730103888.835,0.0,40.2,0.0
1730103888.939,0.0,40.2,0.0
1730103889.038,0.0,40.2,0.0
1730103889.139,0.0,40.2,0.0
1730103889.243,0.0,40.2,0.0
1730103889.348,6.7,40.2,0.0
1730103889.459,13.3,40.2,0.0
1730103889.561,14.1,40.2,0.0
1730103889.661,11.2,40.2,0.0
1730103889.764,7.6,40.2,0.0
1730103889.869,4.0,40.2,0.0
1730103889.973,0.0,40.2,0.0
1730103890.077,0.0,40.2,0.0
1730103890.181,0.0,40.2,0.0
1730103890.285,0.0,40.2,0.0
1730103890.389,12.8,40.2,0.0
1730103890.492,1.9,40.2,0.0
1730103890.596,2.9,40.2,0.0
1730103890.701,0.0,40.2,0.0
1730103890.804,0.0,40.2,0.0
1730103890.907,0.0,40.2,0.0
1730103891.006,0.0,40.2,0.0
1730103891.108,0.0,40.2,0.0
1730103891.208,0.0,40.2,0.0
1730103891.310,0.0,40.2,0.0
1730103891.414,8.5,40.2,0.0
1730103891.518,9.5,40.2,0.0
1730103891.623,2.0,40.2,0.0
1730103891.726,5.8,40.2,0.0
1730103891.830,9.6,40.2,0.0
1730103891.934,8.7,40.2,0.0
1730103892.034,0.0,40.2,0.0
1730103892.134,0.0,40.2,0.0
1730103892.235,0.0,40.2,0.0
1730103892.338,0.0,40.2,0.0
1730103892.440,6.8,40.2,0.0
1730103892.544,5.9,40.2,0.0
1730103892.648,5.9,40.2,0.0
1730103892.752,17.1,40.1,0.0
1730103892.856,9.8,40.3,0.0
1730103892.960,4.0,40.3,0.0
1730103893.059,0.0,40.3,0.0
1730103893.159,0.0,40.3,0.0
1730103893.261,0.0,40.3,0.0
1730103893.365,0.0,40.3,0.0
1730103893.469,6.7,40.3,0.0
1730103893.569,9.7,40.3,0.0
1730103893.672,15.7,40.3,0.0
1730103893.774,0.0,40.3,0.0
1730103893.873,0.0,40.3,0.0
1730103893.977,0.0,40.3,0.0
1730103894.081,0.0,40.3,0.0
1730103894.182,0.0,40.3,0.0
1730103894.286,0.0,40.3,0.0
1730103894.390,0.0,40.3,0.0
1730103894.494,10.8,40.3,0.0
1730103894.597,8.8,40.3,0.0
1730103894.702,4.9,40.3,0.0
1730103894.803,3.0,40.3,0.0
1730103894.906,5.6,40.3,0.0
1730103895.008,2.0,40.3,0.0
1730103895.112,10.0,40.3,0.0
1730103895.216,0.0,40.3,0.0
1730103895.319,0.0,40.3,0.0
1730103895.424,0.0,40.3,0.0
1730103895.527,11.5,40.3,0.0
1730103895.631,1.0,40.3,0.0
1730103895.731,16.3,40.3,0.0
1730103895.835,2.0,40.3,0.0
1730103895.934,4.1,40.3,0.0
1730103896.035,45.5,40.3,0.0
1730103896.140,93.0,40.3,0.0
1730103896.244,80.4,40.3,0.0
1730103896.347,48.5,40.3,0.0
1730103896.451,15.8,40.3,0.0
1730103896.555,9.7,40.3,0.0
1730103896.657,23.5,40.3,0.0
1730103896.761,17.6,40.3,0.0
1730103896.865,3.8,40.3,0.0
1730103896.969,10.7,40.3,0.0
1730103897.072,0.0,40.3,0.0
1730103897.176,0.0,40.3,0.0
1730103897.281,0.0,40.3,0.0
1730103897.384,0.0,40.3,0.0
1730103897.488,0.0,40.3,0.0
1730103897.588,10.1,40.3,0.0
1730103897.689,8.7,40.3,0.0
1730103897.793,8.0,40.3,0.0
1730103897.894,7.1,40.3,0.0
1730103897.997,9.8,40.3,0.0
1730103898.101,0.0,40.3,0.0
1730103898.203,0.0,40.3,0.0
1730103898.308,0.0,40.3,0.0
1730103898.410,0.0,40.3,0.0
1730103898.513,0.0,40.3,0.0
1730103898.618,7.0,40.3,0.0
1730103898.721,7.7,40.3,0.0
1730103898.825,0.0,40.3,0.0
1730103898.926,0.0,40.3,0.0
1730103899.025,0.0,40.3,0.0
1730103899.129,0.0,40.3,0.0
1730103899.231,0.0,40.3,0.0
1730103899.335,0.0,40.3,0.0
1730103899.439,0.0,40.3,0.0
1730103899.543,0.0,40.3,0.0
1730103899.642,4.3,40.2,0.0
1730103899.746,14.9,40.2,0.0
1730103899.847,2.9,40.2,0.0
1730103899.948,10.9,40.2,0.0
1730103900.052,42.3,40.2,0.0
1730103900.156,6.5,40.2,0.0
1730103900.257,1.0,40.2,0.0
1730103900.361,60.2,40.2,0.0
1730103900.464,99.0,40.2,0.0
1730103900.565,0.0,40.2,0.0
1730103900.669,60.2,40.3,0.0
1730103900.773,19.2,40.3,0.0
1730103900.872,17.0,40.3,0.0
1730103900.977,11.3,40.3,0.0
1730103901.078,12.5,40.3,0.0
1730103901.181,0.0,40.3,0.0
1730103901.281,0.0,40.3,0.0
1730103901.385,0.0,40.3,0.0
1730103901.485,0.0,40.3,0.0
1730103901.589,0.0,40.3,0.0
1730103901.689,8.4,40.3,0.0
1730103901.794,9.3,40.3,0.0
1730103901.894,2.0,40.3,0.0
1730103901.996,7.1,40.3,0.0
1730103902.100,12.3,40.3,0.0
1730103902.200,6.2,40.3,0.0
1730103902.305,7.5,40.3,0.0
1730103902.406,5.9,40.3,0.0
1730103902.510,4.9,40.3,0.0
1730103902.614,0.0,40.3,0.0
1730103902.714,12.8,40.3,0.0
1730103902.818,8.7,40.2,0.0
1730103902.922,17.3,40.3,0.0
1730103903.026,7.6,40.3,0.0
1730103903.131,19.0,40.3,0.0
1730103903.230,19.4,40.3,0.0
1730103903.334,22.4,40.3,0.0
1730103903.436,17.3,40.3,0.0
1730103903.535,0.0,40.3,0.0
1730103903.639,0.0,40.3,0.0
1730103903.743,13.7,40.3,0.0
1730103903.846,8.1,40.3,0.0
1730103903.947,24.2,40.3,0.0
1730103904.048,17.8,40.3,0.0
1730103904.153,3.0,40.3,0.0
1730103904.256,14.4,40.3,0.0
1730103904.360,14.3,40.3,0.0
1730103904.461,0.0,40.3,0.0
1730103904.564,0.0,40.3,0.0
1730103904.664,0.0,40.3,0.0
1730103904.768,18.0,40.3,0.0
1730103904.872,13.6,40.3,0.0
1730103904.973,23.0,40.3,0.0
1730103905.077,8.8,40.3,0.0
1730103905.181,4.0,40.3,0.0
1730103905.282,5.0,40.3,0.0
1730103905.386,13.3,40.3,0.0
1730103905.489,13.7,40.3,0.0
1730103905.593,10.1,40.3,0.0
1730103905.695,3.9,40.3,0.0
1730103905.798,4.9,40.3,0.0
1730103905.898,14.9,40.3,0.0
1730103905.998,17.3,40.3,0.0
1730103906.098,18.4,40.3,0.0
1730103906.201,18.8,40.3,0.0
1730103906.305,4.7,40.3,0.0
1730103906.406,4.1,40.3,0.0
1730103906.510,0.0,40.3,0.0
1730103906.614,0.0,40.3,0.0
1730103906.714,0.0,40.3,0.0
1730103906.818,16.3,40.3,0.0
1730103906.922,2.0,40.3,0.0
1730103907.023,7.2,40.3,0.0
1730103907.127,15.1,40.3,0.0
1730103907.230,12.7,40.3,0.0
1730103907.331,21.4,40.3,0.0
1730103907.431,12.1,40.3,0.0
1730103907.533,13.0,40.3,0.0
1730103907.637,10.8,40.3,0.0
1730103907.739,0.0,40.3,0.0
1730103907.839,10.4,40.3,0.0
1730103907.939,14.4,40.3,0.0
1730103908.039,12.2,40.3,0.0
1730103908.141,16.2,40.3,0.0
1730103908.245,11.0,40.3,0.0
1730103908.348,13.9,40.3,0.0
1730103908.448,22.1,40.3,0.0
1730103908.548,21.4,40.3,0.0
1730103908.652,11.2,40.3,0.0
1730103908.756,0.0,40.3,0.0
1730103908.860,10.4,40.3,0.0
1730103908.960,5.0,40.3,0.0
1730103909.060,19.2,40.3,0.0
1730103909.164,12.4,40.3,0.0
1730103909.264,10.8,40.3,0.0
1730103909.369,15.8,40.3,0.0
1730103909.468,11.9,40.3,0.0
1730103909.568,9.1,40.3,0.0
1730103909.672,0.0,40.3,0.0
1730103909.772,0.0,40.3,0.0
1730103909.875,17.3,40.3,0.0
1730103909.979,17.0,40.3,0.0
1730103910.080,9.2,40.3,0.0
1730103910.185,14.0,40.3,0.0
1730103910.288,4.9,40.3,0.0
1730103910.389,1.0,40.3,0.0
1730103910.493,5.9,40.3,0.0
1730103910.597,3.7,40.3,0.0
1730103910.701,3.0,40.3,0.0
1730103910.805,3.8,40.3,0.0
1730103910.909,3.9,40.3,0.0
1730103911.013,5.7,40.3,0.0
1730103911.115,5.0,40.3,0.0
1730103911.219,3.8,40.3,0.0
1730103911.322,0.0,40.3,0.0
1730103911.424,0.0,40.3,0.0
1730103911.528,0.0,40.3,0.0
1730103911.632,0.0,40.3,0.0
1730103911.736,0.0,40.3,0.0
1730103911.836,0.0,40.3,0.0
1730103911.936,10.3,40.3,0.0
1730103912.038,13.0,40.3,0.0
1730103912.142,11.7,40.3,0.0
1730103912.247,7.9,40.3,0.0
1730103912.350,5.7,40.3,0.0
1730103912.450,2.0,40.3,0.0
1730103912.555,6.7,40.3,0.0
1730103912.656,10.0,40.3,0.0
1730103912.759,8.7,40.3,0.0
1730103912.863,0.0,40.3,0.0
1730103912.967,7.3,40.3,0.0
1730103913.069,9.8,40.3,0.0
1730103913.171,0.0,40.3,0.0
1730103913.275,0.0,40.3,0.0
1730103913.374,0.0,40.3,0.0
1730103913.475,0.0,40.3,0.0
1730103913.579,0.0,40.3,0.0
1730103913.680,0.0,40.3,0.0
1730103913.782,0.0,40.3,0.0
1730103913.885,0.0,40.3,0.0
1730103913.986,8.0,40.3,0.0
1730103914.090,7.5,40.3,0.0
1730103914.193,5.9,40.3,0.0
1730103914.297,9.7,40.3,0.0
1730103914.399,9.1,40.3,0.0
1730103914.501,2.9,40.3,0.0
1730103914.601,14.9,40.3,0.0
1730103914.705,7.6,40.3,0.0
1730103914.809,0.0,40.3,0.0
1730103914.911,0.0,40.3,0.0
1730103915.010,38.4,40.3,0.0
1730103915.114,7.5,40.3,0.0
1730103915.218,2.0,40.3,0.0
1730103915.323,5.8,40.3,0.0
1730103915.426,8.5,40.3,0.0
1730103915.527,3.1,40.3,0.0
1730103915.631,4.8,40.3,0.0
1730103915.730,25.0,40.3,0.0
1730103915.830,0.0,40.3,0.0
1730103915.933,0.0,40.3,0.0
1730103916.036,45.1,40.3,0.0
1730103916.137,3.1,40.3,0.0
1730103916.242,21.7,40.3,0.0
1730103916.341,88.8,40.3,0.0
1730103916.445,0.0,40.3,0.0
1730103916.549,0.0,40.3,0.0
1730103916.653,0.0,40.3,0.0
1730103916.756,0.0,40.3,0.0
1730103916.855,0.0,40.3,0.0
1730103916.959,0.0,40.3,0.0
1730103917.062,18.8,40.2,0.0
1730103917.163,16.0,40.3,0.0
1730103917.267,5.7,40.3,0.0
1730103917.367,18.0,40.3,0.0
1730103917.468,13.9,40.3,0.0
1730103917.572,4.8,40.3,0.0
1730103917.676,58.4,40.3,0.0
1730103917.777,98.0,40.3,0.0
1730103917.881,0.0,40.3,0.0
1730103917.985,0.0,40.3,0.0
1730103918.089,9.6,40.3,0.0
1730103918.193,84.6,40.3,0.0
1730103918.297,63.7,40.3,0.0
1730103918.401,32.7,40.3,0.0
1730103918.503,42.2,40.3,0.0
1730103918.607,31.7,40.3,0.0
1730103918.711,0.0,40.3,0.0
1730103918.816,0.0,40.3,0.0
1730103918.920,0.0,40.3,0.0
1730103919.018,0.0,40.3,0.0
1730103919.122,16.4,40.3,0.0
1730103919.224,25.7,40.3,0.0
1730103919.327,17.8,40.3,0.0
1730103919.431,24.0,40.3,0.0
1730103919.535,22.5,40.3,0.0
1730103919.639,21.0,40.3,0.0
1730103919.739,9.4,40.3,0.0
1730103919.840,16.2,40.3,0.0
1730103919.943,20.4,40.3,0.0
1730103920.048,12.0,40.3,0.0
1730103920.152,15.5,40.3,0.0
1730103920.253,11.0,40.4,0.0
1730103920.357,9.0,40.4,0.0
1730103920.460,12.7,40.4,0.0
1730103920.559,4.9,40.4,0.0
1730103920.664,5.9,40.4,0.0
1730103920.767,7.8,40.4,0.0
1730103920.871,4.9,40.4,0.0
1730103920.973,15.7,40.4,0.0
1730103921.077,0.0,40.4,0.0
1730103921.181,11.2,40.3,0.0
1730103921.283,2.0,40.3,0.0
1730103921.382,7.9,40.3,0.0
1730103921.485,7.0,40.3,0.0
1730103921.585,15.0,40.3,0.0
1730103921.689,6.7,40.3,0.0
1730103921.791,1.0,40.3,0.0
1730103921.894,0.0,40.3,0.0
1730103921.998,0.0,40.3,0.0
1730103922.102,0.0,40.3,0.0
1730103922.202,12.8,40.3,0.0
1730103922.306,8.7,40.3,0.0
1730103922.411,7.8,40.3,0.0
1730103922.515,9.5,40.3,0.0
1730103922.617,8.8,40.3,0.0
1730103922.720,8.8,40.3,0.0
1730103922.825,4.8,40.3,0.0
1730103922.928,5.9,40.3,0.0
1730103923.033,12.9,40.3,0.0
1730103923.137,15.0,40.3,0.0
1730103923.240,4.0,40.3,0.0
1730103923.345,17.1,40.3,0.0
1730103923.448,13.6,40.4,0.0
1730103923.551,14.6,40.4,0.0
1730103923.655,8.8,40.4,0.0
1730103923.759,5.7,40.4,0.0
1730103923.862,13.5,40.4,0.0
1730103923.966,5.0,40.4,0.0
1730103924.066,0.0,40.4,0.0
1730103924.170,0.0,40.4,0.0
1730103924.274,3.6,40.3,0.0
1730103924.378,7.8,40.3,0.0
1730103924.480,1.0,40.3,0.0
1730103924.583,12.0,40.3,0.0
1730103924.688,12.3,40.3,0.0
1730103924.792,6.9,40.3,0.0
1730103924.891,0.0,40.3,0.0
1730103924.994,0.0,40.3,0.0
1730103925.098,0.0,40.3,0.0
1730103925.199,0.0,40.3,0.0
1730103925.304,8.6,40.3,0.0
1730103925.407,8.8,40.3,0.0
1730103925.506,12.7,40.3,0.0
1730103925.610,2.9,40.3,0.0
1730103925.715,10.8,40.3,0.0
1730103925.818,12.6,40.3,0.0
1730103925.922,3.9,40.3,0.0
1730103926.026,3.9,40.3,0.0
1730103926.130,0.0,40.3,0.0
1730103926.234,0.0,40.3,0.0
1730103926.336,10.6,40.3,0.0
1730103926.436,8.1,40.3,0.0
1730103926.539,13.5,40.3,0.0
1730103926.643,6.9,40.3,0.0
1730103926.744,7.9,40.3,0.0
1730103926.848,5.8,40.3,0.0
1730103926.948,11.2,40.3,0.0
1730103927.052,3.9,40.3,0.0
1730103927.156,5.8,40.3,0.0
1730103927.259,13.7,40.3,0.0
1730103927.363,5.7,40.3,0.0
1730103927.468,2.0,40.3,0.0
1730103927.567,5.1,40.3,0.0
1730103927.670,2.9,40.3,0.0
1730103927.772,10.5,40.3,0.0
1730103927.874,5.1,40.3,0.0
1730103927.978,0.0,40.3,0.0
1730103928.079,0.0,40.3,0.0
1730103928.183,0.0,40.3,0.0
1730103928.287,0.0,40.3,0.0
1730103928.391,11.5,40.3,0.0
1730103928.495,6.8,40.3,0.0
1730103928.599,0.0,40.3,0.0
1730103928.703,0.0,40.3,0.0
1730103928.807,0.0,40.3,0.0
1730103928.910,0.0,40.3,0.0
1730103929.013,0.0,40.3,0.0
1730103929.118,0.0,40.3,0.0
1730103929.221,0.0,40.3,0.0
1730103929.324,0.0,40.3,0.0
1730103929.429,34.3,40.3,0.0
1730103929.533,6.7,40.3,0.0
1730103929.637,32.0,40.3,0.0
1730103929.741,0.0,40.3,0.0
1730103929.845,0.0,40.3,0.0
1730103929.944,0.0,40.3,0.0
1730103930.046,0.0,40.3,0.0
1730103930.149,0.0,40.3,0.0
1730103930.253,0.0,40.3,0.0
1730103930.357,0.0,40.3,0.0
1730103930.461,4.8,40.3,0.0
1730103930.564,7.9,40.3,0.0
1730103930.668,11.7,40.3,0.0
1730103930.772,11.5,40.3,0.0
1730103930.873,6.9,40.3,0.0
1730103930.974,8.1,40.3,0.0
1730103931.078,6.8,40.3,0.0
1730103931.180,5.9,40.3,0.0
1730103931.284,2.9,40.3,0.0
1730103931.386,11.7,40.3,0.0
1730103931.489,8.9,40.3,0.0
1730103931.590,7.9,40.3,0.0
1730103931.689,6.0,40.3,0.0
1730103931.793,1.9,40.3,0.0
1730103931.898,4.8,40.3,0.0
1730103932.001,20.4,40.3,0.0
1730103932.101,6.1,40.3,0.0
1730103932.206,7.5,40.3,0.0
1730103932.309,15.7,40.3,0.0
1730103932.414,10.6,40.3,0.0
1730103932.514,8.0,40.4,0.0
1730103932.617,32.7,40.4,0.0
1730103932.721,31.4,40.4,0.0
1730103932.825,33.3,40.4,0.0
1730103932.930,4.9,40.4,0.0
1730103933.034,0.0,40.4,0.0
1730103933.136,0.0,40.4,0.0
1730103933.239,0.0,40.4,0.0
1730103933.338,0.0,40.4,0.0
1730103933.441,0.0,40.4,0.0
1730103933.545,8.6,40.4,0.0
1730103933.649,5.9,40.4,0.0
1730103933.749,4.0,40.4,0.0
1730103933.850,9.8,40.4,0.0
1730103933.952,12.9,40.4,0.0
1730103934.056,3.9,40.4,0.0
1730103934.160,24.0,40.4,0.0
1730103934.264,0.0,40.4,0.0
1730103934.368,0.0,40.4,0.0
1730103934.471,0.0,40.4,0.0
1730103934.570,14.8,40.4,0.0
1730103934.672,20.4,40.4,0.0
1730103934.775,4.0,40.4,0.0
1730103934.874,27.8,40.4,0.0
1730103934.977,31.3,40.4,0.0
1730103935.081,26.7,40.4,0.0
1730103935.180,23.2,40.4,0.0
1730103935.284,0.0,40.4,0.0
1730103935.388,0.0,40.4,0.0
1730103935.492,0.0,40.4,0.0
1730103935.593,16.6,40.3,0.0
1730103935.693,12.2,40.3,0.0
1730103935.797,15.0,40.3,0.0
1730103935.899,6.7,40.3,0.0
1730103936.003,8.8,40.3,0.0
1730103936.105,12.2,40.3,0.0
1730103936.208,19.2,40.3,0.0
1730103936.312,0.0,40.3,0.0
1730103936.417,0.0,40.3,0.0
1730103936.520,0.0,40.3,0.0
1730103936.622,12.7,40.5,0.0
1730103936.726,12.3,40.5,0.0
1730103936.827,4.0,40.5,0.0
1730103936.927,8.1,40.5,0.0
1730103937.026,4.0,40.5,0.0
1730103937.127,8.1,40.5,0.0
1730103937.227,10.0,40.5,0.0
1730103937.331,8.8,40.5,0.0
1730103937.435,0.0,40.5,0.0
1730103937.538,0.0,40.5,0.0
1730103937.642,13.3,40.5,0.0
1730103937.746,24.0,40.5,0.0
1730103937.850,28.6,40.5,0.0
1730103937.951,33.7,40.5,0.0
1730103938.056,41.3,40.5,0.0
1730103938.159,31.4,40.5,0.0
1730103938.260,23.8,40.5,0.0
1730103938.364,17.8,40.5,0.0
1730103938.466,0.0,40.5,0.0
1730103938.566,0.0,40.5,0.0
1730103938.668,11.7,40.4,0.0
1730103938.768,12.6,40.4,0.0
1730103938.872,9.3,40.4,0.0
1730103938.972,11.1,40.4,0.0
1730103939.076,8.7,40.4,0.0
1730103939.181,2.9,40.4,0.0
1730103939.284,7.0,40.4,0.0
1730103939.385,0.0,40.4,0.0
1730103939.489,0.0,40.4,0.0
1730103939.590,0.0,40.4,0.0
1730103939.694,8.8,40.4,0.0
1730103939.798,4.7,40.4,0.0
1730103939.897,5.1,40.4,0.0
1730103939.996,15.2,40.4,0.0
1730103940.100,14.7,40.4,0.0
1730103940.204,13.9,40.4,0.0
1730103940.308,11.4,40.4,0.0
1730103940.411,5.0,40.4,0.0
1730103940.513,7.7,40.4,0.0
1730103940.614,0.0,40.4,0.0
1730103940.718,12.4,40.4,0.0
1730103940.822,12.6,40.4,0.0
1730103940.924,3.0,40.4,0.0
1730103941.024,0.0,40.4,0.0
1730103941.124,0.0,40.4,0.0
1730103941.226,0.0,40.4,0.0
1730103941.330,0.0,40.4,0.0
1730103941.434,0.0,40.4,0.0
1730103941.535,0.0,40.4,0.0
1730103941.637,0.0,40.4,0.0
1730103941.741,8.3,40.4,0.0
1730103941.846,8.4,40.4,0.0
1730103941.945,8.0,40.4,0.0
1730103942.045,5.1,40.4,0.0
1730103942.144,3.1,40.4,0.0
1730103942.247,7.6,40.4,0.0
1730103942.348,0.0,40.4,0.0
1730103942.453,0.0,40.4,0.0
1730103942.556,0.0,40.4,0.0
1730103942.660,0.0,40.4,0.0
1730103942.762,9.2,40.4,0.0
1730103942.865,6.7,40.4,0.0
1730103942.969,0.0,40.4,0.0
1730103943.070,4.0,40.4,0.0
1730103943.174,7.7,40.4,0.0
1730103943.277,10.7,40.4,0.0
1730103943.381,3.9,40.4,0.0
1730103943.485,0.0,40.4,0.0
1730103943.587,0.0,40.4,0.0
1730103943.691,0.0,40.4,0.0
1730103943.793,7.3,40.5,0.0
1730103943.897,4.8,40.5,0.0
1730103944.002,7.8,40.5,0.0
1730103944.102,0.0,40.5,0.0
1730103944.205,0.0,40.5,0.0
1730103944.305,0.0,40.5,0.0
1730103944.410,0.0,40.5,0.0
